_pageUrl;_position;header1;NAME_VALUE;FEE_PRICE;FEE_PRICE/_source;FEE_PRICE/_currency;DATES_FLAG;GRADELEVELS_VALUE;AVAILABILITY_VALUE;DAY_VALUE;TIMES_VALUE;ALIGNCENTER_IMAGE;ALIGNCENTER_IMAGE/_source;ALIGNCENTER_IMAGE/_title;ALIGNCENTER_IMAGE/_alt;INLINE_DESCRIPTION_1;INLINE_DESCRIPTION_2;INLINE_DESCRIPTION_3;INLINE_DESCRIPTION_4;INLINE_VALUE_1;INLINE_VALUE_2;INLINE_LINK;INLINE_LINK/_source;INLINE_LINK/_title;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://programregistration.veracross.com/App/nist/ProgramRegistration/ECA/Programs/Browse;1;Chelsea FC Soccer School Bangkok;Chelsea FC Soccer School Bangkok (MON Y2-Y3);5980.0;?5,980.00;THB;31 Aug - 18 Dec;Year 2 - Year 3;Full;Monday;14:30 - 15:30;http://zenfolio.nist.ac.th/img/s9/v87/p1396002739.png;;;;"The Chelsea FC Soccer School Bangkok offers a fantastic insight to the
game, the club and Chelsea FC's unique philosophies for boys and girls of
all abilities. Our ECA programme at NIST is created and delivered by
official Chelsea FC Coaches.";"We offer an extremely comprehensive football programme for every player at
NIST and once enrolled in the ECA you'll be able to embark on the CFC
player development pathway. So if you want to meet new friends, have fun or
become the next Chelsea FC superstar then the CFC Soccer School Bangkok is
your next step. We do however only have limited spaces available for this
ECA session so please book quickly to avoid disappointment and miss the
chance to be involved with a pioneering authentic Chelsea FC Programme.";"What to bring: Appropriate sports clothing suitable to the weather, towel
in case of inclement weather, indoor trainers, outdoor footwear (astro turf
boots - no metal studs) water bottle, shin guards, sun hat and sun block
and any medication the player may need.";"CFC Policy: Fun educational sessions to enhance natural development and
improve player's skill and technique. Chelsea FC Foundation promotes fair
play, respect, discipline and anti-bullying.";ADDITIONAL ECA OPTION:;KIT- Full Adidas CFC SS Kit Available for 2150 Baht;http://www.nist.ac.th/ecas/sports/chelsea-fc-nist-football-programme/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://programregistration.veracross.com/App/nist/ProgramRegistration/ECA/Programs/Browse;2;Chelsea FC Soccer School Bangkok;Chelsea FC Soccer School Bangkok (TUE Y4-Y6);6900.0;?6,900.00;THB;31 Aug - 18 Dec;Year 4 - Year 6;Full;Tuesday;14:30 - 15:30;http://zenfolio.nist.ac.th/img/s9/v87/p1396002739.png;;;;"The Chelsea FC Soccer School Bangkok offers a fantastic insight to the
game, the club and Chelsea FC's unique philosophies for boys and girls of
all abilities. Our ECA programme at NIST is created and delivered by
official Chelsea FC Coaches.";"We offer an extremely comprehensive football programme for every player at
NIST and once enrolled in the ECA you'll be able to embark on the CFC
player development pathway. So if you want to meet new friends, have fun or
become the next Chelsea FC superstar then the CFC Soccer School Bangkok is
your next step. We do however only have limited spaces available for this
ECA session so please book quickly to avoid disappointment and miss the
chance to be involved with a pioneering authentic Chelsea FC Programme.";"What to bring: Appropriate sports clothing suitable to the weather, towel
in case of inclement weather, indoor trainers, outdoor footwear (astro turf
boots - no metal studs) water bottle, shin guards, sun hat and sun block
and any medication the player may need.";"CFC Policy: Fun educational sessions to enhance natural development and
improve player's skill and technique. Chelsea FC Foundation promotes fair
play, respect, discipline and anti-bullying.";ADDITIONAL ECA OPTION:;KIT- Full Adidas CFC SS Kit Available for 2150 Baht;http://www.nist.ac.th/ecas/sports/chelsea-fc-nist-football-programme/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://programregistration.veracross.com/App/nist/ProgramRegistration/ECA/Programs/Browse;3;Chelsea FC Soccer School Bangkok;Chelsea FC Soccer School Bangkok (TUE EY2);4590.0;?4,590.00;THB;31 Aug - 18 Dec;E2;7 seats available;Tuesday;13:50 - 14:30;http://zenfolio.nist.ac.th/img/s9/v87/p1396002739.png;;;;"The Chelsea FC Soccer School Bangkok offers a fantastic insight to the
game, the club and Chelsea FC's unique philosophies for boys and girls of
all abilities. Our ECA programme at NIST is created and delivered by
official Chelsea FC Coaches.";"We offer an extremely comprehensive football programme for every player at
NIST and once enrolled in the ECA you'll be able to embark on the CFC
player development pathway. So if you want to meet new friends, have fun or
become the next Chelsea FC superstar then the CFC Soccer School Bangkok is
your next step. We do however only have limited spaces available for this
ECA session so please book quickly to avoid disappointment and miss the
chance to be involved with a pioneering authentic Chelsea FC Programme.";"What to bring: Appropriate sports clothing suitable to the weather, towel
in case of inclement weather, indoor trainers, outdoor footwear (astro turf
boots - no metal studs) water bottle, shin guards, sun hat and sun block
and any medication the player may need.";"CFC Policy: Fun educational sessions to enhance natural development and
improve player's skill and technique. Chelsea FC Foundation promotes fair
play, respect, discipline and anti-bullying.";ADDITIONAL ECA OPTION:;KIT- Full Adidas CFC SS Kit Available for 2150 Baht;http://www.nist.ac.th/ecas/sports/chelsea-fc-nist-football-programme/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://programregistration.veracross.com/App/nist/ProgramRegistration/ECA/Programs/Browse;4;Chelsea FC Soccer School Bangkok;Chelsea FC Soccer School Bangkok (WED Y7-Y9);6440.0;?6,440.00;THB;31 Aug - 18 Dec;Year 7 - Year 9;7 seats available;Wednesday;14:30 - 15:30;http://zenfolio.nist.ac.th/img/s9/v87/p1396002739.png;;;;"The Chelsea FC Soccer School Bangkok offers a fantastic insight to the
game, the club and Chelsea FC's unique philosophies for boys and girls of
all abilities. Our ECA programme at NIST is created and delivered by
official Chelsea FC Coaches.";"We offer an extremely comprehensive football programme for every player at
NIST and once enrolled in the ECA you'll be able to embark on the CFC
player development pathway. So if you want to meet new friends, have fun or
become the next Chelsea FC superstar then the CFC Soccer School Bangkok is
your next step. We do however only have limited spaces available for this
ECA session so please book quickly to avoid disappointment and miss the
chance to be involved with a pioneering authentic Chelsea FC Programme.";"What to bring: Appropriate sports clothing suitable to the weather, towel
in case of inclement weather, indoor trainers, outdoor footwear (astro turf
boots - no metal studs) water bottle, shin guards, sun hat and sun block
and any medication the player may need.";"CFC Policy: Fun educational sessions to enhance natural development and
improve player's skill and technique. Chelsea FC Foundation promotes fair
play, respect, discipline and anti-bullying.";ADDITIONAL ECA OPTION:;KIT- Full Adidas CFC SS Kit Available for 2150 Baht;http://www.nist.ac.th/ecas/sports/chelsea-fc-nist-football-programme/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://programregistration.veracross.com/App/nist/ProgramRegistration/ECA/Programs/Browse;5;Chelsea FC Soccer School Bangkok;Chelsea FC Soccer School Bangkok (WED Y1);4284.0;?4,284.00;THB;31 Aug - 18 Dec;Year 1;Full;Wednesday;13:50 - 14:30;http://zenfolio.nist.ac.th/img/s9/v87/p1396002739.png;;;;"The Chelsea FC Soccer School Bangkok offers a fantastic insight to the
game, the club and Chelsea FC's unique philosophies for boys and girls of
all abilities. Our ECA programme at NIST is created and delivered by
official Chelsea FC Coaches.";"We offer an extremely comprehensive football programme for every player at
NIST and once enrolled in the ECA you'll be able to embark on the CFC
player development pathway. So if you want to meet new friends, have fun or
become the next Chelsea FC superstar then the CFC Soccer School Bangkok is
your next step. We do however only have limited spaces available for this
ECA session so please book quickly to avoid disappointment and miss the
chance to be involved with a pioneering authentic Chelsea FC Programme.";"What to bring: Appropriate sports clothing suitable to the weather, towel
in case of inclement weather, indoor trainers, outdoor footwear (astro turf
boots - no metal studs) water bottle, shin guards, sun hat and sun block
and any medication the player may need.";"CFC Policy: Fun educational sessions to enhance natural development and
improve player's skill and technique. Chelsea FC Foundation promotes fair
play, respect, discipline and anti-bullying.";ADDITIONAL ECA OPTION:;KIT- Full Adidas CFC SS Kit Available for 2150 Baht;http://www.nist.ac.th/ecas/sports/chelsea-fc-nist-football-programme/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://programregistration.veracross.com/App/nist/ProgramRegistration/ECA/Programs/Browse;6;Chelsea FC Soccer School Bangkok;Chelsea FC Soccer School Bangkok (THU Y10-Y13);6900.0;?6,900.00;THB;31 Aug - 18 Dec;Year 10 - Year 13;11 seats available;Thursday;14:30 - 15:30;http://zenfolio.nist.ac.th/img/s9/v87/p1396002739.png;;;;"The Chelsea FC Soccer School Bangkok offers a fantastic insight to the
game, the club and Chelsea FC's unique philosophies for boys and girls of
all abilities. Our ECA programme at NIST is created and delivered by
official Chelsea FC Coaches.";"We offer an extremely comprehensive football programme for every player at
NIST and once enrolled in the ECA you'll be able to embark on the CFC
player development pathway. So if you want to meet new friends, have fun or
become the next Chelsea FC superstar then the CFC Soccer School Bangkok is
your next step. We do however only have limited spaces available for this
ECA session so please book quickly to avoid disappointment and miss the
chance to be involved with a pioneering authentic Chelsea FC Programme.";"What to bring: Appropriate sports clothing suitable to the weather, towel
in case of inclement weather, indoor trainers, outdoor footwear (astro turf
boots - no metal studs) water bottle, shin guards, sun hat and sun block
and any medication the player may need.";"CFC Policy: Fun educational sessions to enhance natural development and
improve player's skill and technique. Chelsea FC Foundation promotes fair
play, respect, discipline and anti-bullying.";ADDITIONAL ECA OPTION:;KIT- Full Adidas CFC SS Kit Available for 2150 Baht;http://www.nist.ac.th/ecas/sports/chelsea-fc-nist-football-programme/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://programregistration.veracross.com/App/nist/ProgramRegistration/ECA/Programs/Browse;7;Chelsea FC Soccer School Bangkok;Chelsea FC Soccer School Bangkok (THR EY2 & Y1);4590.0;?4,590.00;THB;31 Aug - 18 Dec;E2 - Year 1;7 seats available;Thursday;13:50 - 14:30;http://zenfolio.nist.ac.th/img/s9/v87/p1396002739.png;;;;"The Chelsea FC Soccer School Bangkok offers a fantastic insight to the
game, the club and Chelsea FC's unique philosophies for boys and girls of
all abilities. Our ECA programme at NIST is created and delivered by
official Chelsea FC Coaches.";"We offer an extremely comprehensive football programme for every player at
NIST and once enrolled in the ECA you'll be able to embark on the CFC
player development pathway. So if you want to meet new friends, have fun or
become the next Chelsea FC superstar then the CFC Soccer School Bangkok is
your next step. We do however only have limited spaces available for this
ECA session so please book quickly to avoid disappointment and miss the
chance to be involved with a pioneering authentic Chelsea FC Programme.";"What to bring: Appropriate sports clothing suitable to the weather, towel
in case of inclement weather, indoor trainers, outdoor footwear (astro turf
boots - no metal studs) water bottle, shin guards, sun hat and sun block
and any medication the player may need.";"CFC Policy: Fun educational sessions to enhance natural development and
improve player's skill and technique. Chelsea FC Foundation promotes fair
play, respect, discipline and anti-bullying.";ADDITIONAL ECA OPTION:;KIT- Full Adidas CFC SS Kit Available for 2150 Baht;http://www.nist.ac.th/ecas/sports/chelsea-fc-nist-football-programme/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
